index,rating
index_1665,1.0
index_1666,5.0
index_1667,1.0
index_1668,1.0
index_1669,5.0
index_1670,5.0
index_1671,1.0
index_1672,5.0
index_1673,5.0
index_1674,5.0
index_1675,5.0
index_1676,1.0
index_1677,5.0
index_1678,1.0
index_1679,1.0
index_1680,5.0
index_1681,1.0
index_1682,1.0
index_1683,5.0
index_1684,1.0
index_1685,1.0
index_1686,5.0
index_1687,1.0
index_1688,5.0
index_1689,1.0
index_1690,1.0
index_1691,1.0
index_1692,1.0
index_1693,1.0
index_1694,1.0
index_1695,5.0
index_1696,1.0
index_1697,5.0
index_1698,5.0
index_1699,5.0
index_1700,1.0
index_1701,5.0
index_1702,1.0
index_1703,5.0
index_1704,1.0
index_1705,1.0
index_1706,1.0
index_1707,5.0
index_1708,5.0
index_1709,1.0
index_1710,5.0
index_1711,5.0
index_1712,5.0
index_1713,5.0
index_1714,5.0
index_1715,5.0
index_1716,5.0
index_1717,5.0
index_1718,1.0
index_1719,1.0
index_1720,5.0
index_1721,5.0
index_1722,1.0
index_1723,5.0
index_1724,1.0
index_1725,1.0
index_1726,1.0
index_1727,5.0
index_1728,5.0
index_1729,5.0
index_1730,1.0
index_1731,1.0
index_1732,1.0
index_1733,5.0
index_1734,5.0
index_1735,5.0
index_1736,1.0
index_1737,5.0
index_1738,5.0
index_1739,1.0
index_1740,1.0
index_1741,5.0
index_1742,1.0
index_1743,1.0
index_1744,1.0
index_1745,1.0
index_1746,1.0
index_1747,5.0
index_1748,5.0
index_1749,5.0
index_1750,5.0
index_1751,5.0
index_1752,1.0
index_1753,5.0
index_1754,1.0
index_1755,1.0
index_1756,5.0
index_1757,1.0
index_1758,1.0
index_1759,1.0
index_1760,5.0
index_1761,5.0
index_1762,5.0
index_1763,1.0
index_1764,5.0
index_1765,1.0
index_1766,1.0
index_1767,5.0
index_1768,5.0
index_1769,1.0
index_1770,5.0
index_1771,5.0
index_1772,5.0
index_1773,1.0
index_1774,1.0
index_1775,5.0
index_1776,1.0
index_1777,1.0
index_1778,1.0
index_1779,1.0
index_1780,5.0
index_1781,5.0
index_1782,5.0
index_1783,5.0
index_1784,5.0
index_1785,5.0
index_1786,5.0
index_1787,5.0
index_1788,5.0
index_1789,5.0
index_1790,1.0
index_1791,1.0
index_1792,1.0
index_1793,5.0
index_1794,1.0
index_1795,1.0
index_1796,1.0
index_1797,1.0
index_1798,1.0
index_1799,5.0
index_1800,5.0
index_1801,1.0
index_1802,1.0
index_1803,5.0
index_1804,5.0
index_1805,5.0
index_1806,5.0
index_1807,5.0
index_1808,5.0
index_1809,5.0
index_1810,1.0
index_1811,5.0
index_1812,5.0
index_1813,1.0
index_1814,5.0
index_1815,1.0
index_1816,1.0
index_1817,5.0
index_1818,1.0
index_1819,5.0
index_1820,1.0
index_1821,1.0
index_1822,5.0
index_1823,5.0
index_1824,1.0
index_1825,5.0
index_1826,1.0
index_1827,5.0
index_1828,5.0
index_1829,1.0
index_1830,1.0
index_1831,1.0
index_1832,1.0
index_1833,5.0
index_1834,5.0
index_1835,5.0
index_1836,1.0
index_1837,5.0
index_1838,5.0
index_1839,5.0
index_1840,1.0
index_1841,1.0
index_1842,5.0
index_1843,5.0
index_1844,1.0
index_1845,5.0
index_1846,1.0
index_1847,5.0
index_1848,5.0
index_1849,1.0
index_1850,5.0
index_1851,1.0
index_1852,1.0
index_1853,5.0
index_1854,5.0
index_1855,1.0
index_1856,5.0
index_1857,1.0
index_1858,1.0
index_1859,5.0
index_1860,1.0
index_1861,1.0
index_1862,5.0
index_1863,5.0
index_1864,1.0
index_1865,1.0
index_1866,1.0
index_1867,1.0
index_1868,1.0
index_1869,1.0
index_1870,5.0
index_1871,5.0
index_1872,5.0
index_1873,5.0
index_1874,1.0
index_1875,1.0
index_1876,5.0
index_1877,5.0
index_1878,5.0
index_1879,5.0
index_1880,5.0
index_1881,5.0
index_1882,5.0
index_1883,1.0
index_1884,1.0
index_1885,1.0
index_1886,5.0
index_1887,1.0
index_1888,5.0
index_1889,1.0
index_1890,5.0
index_1891,1.0
index_1892,1.0
index_1893,5.0
index_1894,1.0
index_1895,1.0
index_1896,5.0
index_1897,1.0
index_1898,1.0
index_1899,1.0
index_1900,5.0
index_1901,5.0
index_1902,1.0
index_1903,5.0
index_1904,1.0
index_1905,5.0
index_1906,5.0
index_1907,1.0
index_1908,1.0
index_1909,5.0
index_1910,1.0
index_1911,5.0
index_1912,1.0
index_1913,5.0
index_1914,5.0
index_1915,5.0
index_1916,1.0
index_1917,5.0
index_1918,5.0
index_1919,5.0
index_1920,1.0
index_1921,1.0
index_1922,5.0
index_1923,5.0
index_1924,5.0
index_1925,1.0
index_1926,5.0
index_1927,5.0
index_1928,1.0
index_1929,1.0
index_1930,5.0
index_1931,5.0
index_1932,1.0
index_1933,5.0
index_1934,5.0
index_1935,1.0
index_1936,5.0
index_1937,5.0
index_1938,1.0
index_1939,5.0
index_1940,5.0
index_1941,1.0
index_1942,5.0
index_1943,5.0
index_1944,5.0
index_1945,1.0
index_1946,5.0
index_1947,5.0
index_1948,1.0
index_1949,5.0
index_1950,5.0
index_1951,5.0
index_1952,1.0
index_1953,5.0
index_1954,5.0
index_1955,1.0
index_1956,5.0
index_1957,5.0
index_1958,5.0
index_1959,5.0
index_1960,1.0
index_1961,1.0
index_1962,5.0
index_1963,5.0
index_1964,5.0
index_1965,1.0
index_1966,5.0
index_1967,1.0
index_1968,1.0
index_1969,5.0
index_1970,5.0
index_1971,5.0
index_1972,5.0
index_1973,1.0
index_1974,5.0
index_1975,5.0
index_1976,1.0
index_1977,1.0
index_1978,1.0
index_1979,5.0
index_1980,5.0
index_1981,5.0
index_1982,1.0
index_1983,5.0
index_1984,5.0
index_1985,1.0
index_1986,5.0
index_1987,1.0
index_1988,1.0
index_1989,1.0
index_1990,5.0
index_1991,5.0
index_1992,1.0
index_1993,1.0
index_1994,5.0
index_1995,5.0
index_1996,5.0
index_1997,5.0
index_1998,1.0
index_1999,5.0
index_2000,5.0
index_2001,5.0
index_2002,5.0
index_2003,5.0
index_2004,5.0
index_2005,1.0
index_2006,5.0
index_2007,5.0
index_2008,5.0
index_2009,1.0
index_2010,1.0
index_2011,1.0
index_2012,5.0
index_2013,5.0
index_2014,1.0
index_2015,1.0
index_2016,1.0
index_2017,5.0
index_2018,1.0
index_2019,1.0
index_2020,5.0
index_2021,5.0
index_2022,1.0
index_2023,5.0
index_2024,1.0
index_2025,5.0
index_2026,1.0
index_2027,1.0
index_2028,1.0
index_2029,1.0
index_2030,5.0
index_2031,5.0
index_2032,5.0
index_2033,5.0
index_2034,5.0
index_2035,1.0
index_2036,5.0
index_2037,1.0
index_2038,5.0
index_2039,1.0
index_2040,1.0
index_2041,5.0
index_2042,1.0
index_2043,1.0
index_2044,5.0
index_2045,5.0
index_2046,1.0
index_2047,1.0
index_2048,1.0
index_2049,5.0
index_2050,1.0
index_2051,1.0
index_2052,1.0
index_2053,5.0
index_2054,5.0
index_2055,1.0
index_2056,5.0
index_2057,5.0
index_2058,5.0
index_2059,1.0
index_2060,5.0
index_2061,1.0
index_2062,5.0
index_2063,1.0
index_2064,1.0
index_2065,5.0
index_2066,1.0
index_2067,5.0
index_2068,5.0
index_2069,5.0
index_2070,1.0
index_2071,1.0
index_2072,5.0
index_2073,1.0
index_2074,5.0
index_2075,1.0
index_2076,5.0
index_2077,5.0
index_2078,1.0
index_2079,1.0
index_2080,5.0
index_2081,1.0
index_2082,5.0
index_2083,1.0
index_2084,5.0
index_2085,1.0
index_2086,1.0
index_2087,1.0
index_2088,5.0
index_2089,1.0
index_2090,5.0
index_2091,5.0
index_2092,5.0
index_2093,5.0
index_2094,5.0
index_2095,5.0
index_2096,5.0
index_2097,5.0
index_2098,1.0
index_2099,5.0
index_2100,1.0
index_2101,1.0
index_2102,5.0
index_2103,1.0
index_2104,5.0
index_2105,1.0
index_2106,5.0
index_2107,5.0
index_2108,1.0
index_2109,5.0
index_2110,5.0
index_2111,5.0
index_2112,1.0
index_2113,5.0
index_2114,1.0
index_2115,1.0
index_2116,1.0
index_2117,1.0
index_2118,1.0
index_2119,5.0
index_2120,1.0
index_2121,1.0
index_2122,5.0
index_2123,1.0
index_2124,1.0
index_2125,1.0
index_2126,5.0
index_2127,5.0
index_2128,1.0
index_2129,5.0
index_2130,1.0
index_2131,5.0
index_2132,5.0
index_2133,5.0
index_2134,5.0
index_2135,5.0
index_2136,1.0
index_2137,5.0
index_2138,5.0
index_2139,5.0
index_2140,5.0
index_2141,5.0
index_2142,1.0
index_2143,5.0
index_2144,5.0
index_2145,1.0
index_2146,5.0
index_2147,5.0
index_2148,5.0
index_2149,5.0
index_2150,1.0
index_2151,1.0
index_2152,5.0
index_2153,5.0
index_2154,5.0
index_2155,5.0
index_2156,5.0
index_2157,5.0
index_2158,5.0
index_2159,1.0
index_2160,5.0
index_2161,5.0
index_2162,1.0
index_2163,1.0
index_2164,5.0
index_2165,5.0
index_2166,5.0
index_2167,5.0
index_2168,5.0
index_2169,5.0
index_2170,5.0
index_2171,5.0
index_2172,1.0
index_2173,5.0
index_2174,1.0
index_2175,1.0
index_2176,5.0
index_2177,5.0
index_2178,5.0
index_2179,1.0
index_2180,5.0
index_2181,1.0
index_2182,5.0
index_2183,1.0
index_2184,5.0
index_2185,1.0
index_2186,5.0
index_2187,1.0
index_2188,5.0
index_2189,5.0
index_2190,5.0
index_2191,1.0
index_2192,5.0
index_2193,5.0
index_2194,1.0
index_2195,5.0
index_2196,5.0
index_2197,5.0
index_2198,5.0
index_2199,5.0
index_2200,1.0
index_2201,5.0
index_2202,5.0
index_2203,1.0
index_2204,5.0
index_2205,5.0
index_2206,5.0
index_2207,1.0
index_2208,1.0
index_2209,5.0
index_2210,1.0
index_2211,5.0
index_2212,1.0
index_2213,5.0
index_2214,5.0
index_2215,1.0
index_2216,5.0
index_2217,1.0
index_2218,5.0
index_2219,1.0
index_2220,1.0
index_2221,1.0
index_2222,5.0
index_2223,5.0
index_2224,1.0
index_2225,5.0
index_2226,1.0
index_2227,1.0
index_2228,5.0
index_2229,1.0
index_2230,1.0
index_2231,5.0
index_2232,5.0
index_2233,5.0
index_2234,5.0
index_2235,5.0
index_2236,5.0
index_2237,1.0
index_2238,1.0
index_2239,5.0
index_2240,1.0
index_2241,5.0
index_2242,5.0
index_2243,1.0
index_2244,1.0
index_2245,1.0
index_2246,1.0
index_2247,5.0
index_2248,1.0
index_2249,5.0
index_2250,5.0
index_2251,5.0
index_2252,5.0
index_2253,5.0
index_2254,5.0
index_2255,5.0
index_2256,5.0
index_2257,1.0
index_2258,5.0
index_2259,5.0
index_2260,5.0
index_2261,5.0
index_2262,1.0
index_2263,5.0
index_2264,1.0
index_2265,5.0
index_2266,1.0
index_2267,1.0
index_2268,5.0
index_2269,1.0
index_2270,5.0
index_2271,1.0
index_2272,1.0
index_2273,1.0
index_2274,1.0
index_2275,1.0
index_2276,5.0
index_2277,5.0
index_2278,5.0
index_2279,5.0
index_2280,5.0
index_2281,1.0
index_2282,1.0
index_2283,1.0
index_2284,5.0
index_2285,5.0
index_2286,5.0
index_2287,5.0
index_2288,5.0
index_2289,5.0
index_2290,5.0
index_2291,5.0
index_2292,1.0
index_2293,5.0
index_2294,5.0
index_2295,5.0
index_2296,5.0
index_2297,5.0
index_2298,1.0
index_2299,5.0
index_2300,1.0
index_2301,5.0
index_2302,5.0
index_2303,5.0
index_2304,5.0
index_2305,5.0
index_2306,1.0
index_2307,1.0
index_2308,1.0
index_2309,5.0
index_2310,1.0
index_2311,5.0
index_2312,1.0
index_2313,5.0
index_2314,5.0
index_2315,1.0
index_2316,1.0
index_2317,5.0
index_2318,5.0
index_2319,1.0
index_2320,1.0
index_2321,5.0
index_2322,5.0
index_2323,1.0
index_2324,5.0
index_2325,5.0
index_2326,1.0
index_2327,5.0
index_2328,1.0
index_2329,5.0
index_2330,1.0
index_2331,1.0
index_2332,5.0
index_2333,1.0
index_2334,5.0
index_2335,1.0
index_2336,1.0
index_2337,5.0
index_2338,5.0
index_2339,5.0
index_2340,5.0
index_2341,1.0
index_2342,1.0
index_2343,5.0
index_2344,5.0
index_2345,5.0
index_2346,5.0
index_2347,5.0
index_2348,1.0
index_2349,1.0
index_2350,5.0
index_2351,1.0
index_2352,1.0
index_2353,1.0
index_2354,1.0
index_2355,5.0
index_2356,1.0
index_2357,1.0
index_2358,1.0
index_2359,5.0
index_2360,5.0
index_2361,1.0
index_2362,5.0
index_2363,1.0
index_2364,5.0
index_2365,5.0
index_2366,5.0
index_2367,1.0
index_2368,1.0
index_2369,1.0
index_2370,1.0
index_2371,1.0
index_2372,5.0
index_2373,1.0
index_2374,5.0
index_2375,5.0
index_2376,5.0
index_2377,5.0
index_2378,1.0
index_2379,1.0
index_2380,1.0
index_2381,5.0
index_2382,5.0
index_2383,1.0
index_2384,5.0
index_2385,1.0
index_2386,1.0
index_2387,1.0
index_2388,1.0
index_2389,1.0
index_2390,5.0
index_2391,5.0
index_2392,1.0
index_2393,1.0
index_2394,1.0
index_2395,1.0
index_2396,1.0
index_2397,5.0
index_2398,1.0
index_2399,1.0
index_2400,1.0
index_2401,1.0
index_2402,5.0
index_2403,5.0
index_2404,5.0
index_2405,5.0
index_2406,5.0
index_2407,1.0
index_2408,1.0
index_2409,5.0
index_2410,1.0
index_2411,1.0
index_2412,5.0
index_2413,5.0
index_2414,5.0
index_2415,5.0
index_2416,5.0
index_2417,1.0
index_2418,5.0
index_2419,1.0
index_2420,1.0
index_2421,5.0
index_2422,1.0
index_2423,1.0
index_2424,1.0
index_2425,5.0
index_2426,5.0
index_2427,5.0
index_2428,1.0
index_2429,5.0
index_2430,5.0
index_2431,5.0
index_2432,5.0
index_2433,5.0
index_2434,5.0
index_2435,1.0
index_2436,5.0
index_2437,5.0
index_2438,1.0
index_2439,1.0
index_2440,1.0
index_2441,1.0
index_2442,1.0
index_2443,5.0
index_2444,5.0
index_2445,5.0
index_2446,1.0
index_2447,5.0
index_2448,5.0
index_2449,5.0
index_2450,5.0
index_2451,5.0
index_2452,5.0
index_2453,1.0
index_2454,1.0
index_2455,1.0
index_2456,5.0
index_2457,1.0
index_2458,1.0
index_2459,1.0
index_2460,1.0
index_2461,1.0
index_2462,5.0
index_2463,5.0
index_2464,5.0
index_2465,5.0
index_2466,5.0
index_2467,1.0
index_2468,5.0
index_2469,1.0
index_2470,5.0
index_2471,5.0
index_2472,5.0
index_2473,1.0
index_2474,1.0
index_2475,1.0
index_2476,5.0
index_2477,5.0
index_2478,5.0
index_2479,5.0
index_2480,1.0
index_2481,1.0
index_2482,1.0
index_2483,1.0
index_2484,5.0
index_2485,1.0
index_2486,1.0
index_2487,1.0
index_2488,5.0
index_2489,1.0
index_2490,5.0
index_2491,5.0
index_2492,1.0
index_2493,5.0
index_2494,1.0
index_2495,5.0
index_2496,5.0
index_2497,1.0
index_2498,1.0
index_2499,1.0
index_2500,5.0
index_2501,5.0
index_2502,1.0
index_2503,1.0
index_2504,5.0
index_2505,1.0
index_2506,1.0
index_2507,1.0
index_2508,5.0
index_2509,5.0
index_2510,5.0
index_2511,5.0
index_2512,1.0
index_2513,5.0
index_2514,1.0
index_2515,5.0
index_2516,1.0
index_2517,5.0
index_2518,5.0
index_2519,1.0
index_2520,5.0
index_2521,5.0
index_2522,1.0
index_2523,5.0
index_2524,1.0
index_2525,5.0
index_2526,5.0
index_2527,1.0
index_2528,5.0
index_2529,1.0
index_2530,1.0
index_2531,1.0
index_2532,1.0
index_2533,5.0
index_2534,1.0
index_2535,5.0
index_2536,1.0
index_2537,5.0
index_2538,5.0
index_2539,1.0
index_2540,5.0
index_2541,1.0
index_2542,5.0
index_2543,1.0
index_2544,1.0
index_2545,1.0
index_2546,1.0
index_2547,1.0
index_2548,1.0
index_2549,1.0
index_2550,5.0
index_2551,1.0
index_2552,5.0
index_2553,5.0
index_2554,5.0
index_2555,5.0
index_2556,5.0
index_2557,5.0
index_2558,5.0
index_2559,5.0
index_2560,5.0
index_2561,5.0
index_2562,5.0
index_2563,5.0
index_2564,1.0
index_2565,5.0
index_2566,1.0
index_2567,5.0
index_2568,5.0
index_2569,5.0
index_2570,5.0
index_2571,5.0
index_2572,5.0
index_2573,5.0
index_2574,5.0
index_2575,1.0
index_2576,1.0
index_2577,1.0
index_2578,5.0
index_2579,1.0
index_2580,1.0
index_2581,1.0
index_2582,1.0
index_2583,5.0
index_2584,5.0
index_2585,5.0
index_2586,1.0
index_2587,5.0
index_2588,1.0
index_2589,5.0
index_2590,5.0
index_2591,1.0
index_2592,1.0
index_2593,5.0
index_2594,5.0
index_2595,5.0
index_2596,1.0
index_2597,1.0
index_2598,1.0
index_2599,5.0
index_2600,1.0
index_2601,5.0
index_2602,5.0
index_2603,1.0
index_2604,5.0
index_2605,5.0
index_2606,5.0
index_2607,1.0
index_2608,1.0
index_2609,5.0
index_2610,1.0
index_2611,5.0
index_2612,1.0
index_2613,1.0
index_2614,1.0
index_2615,5.0
index_2616,1.0
index_2617,1.0
index_2618,5.0
index_2619,5.0
index_2620,1.0
index_2621,1.0
index_2622,5.0
index_2623,5.0
index_2624,5.0
index_2625,1.0
index_2626,1.0
index_2627,1.0
index_2628,5.0
index_2629,1.0
index_2630,1.0
index_2631,1.0
index_2632,5.0
index_2633,5.0
index_2634,1.0
index_2635,5.0
index_2636,5.0
index_2637,5.0
index_2638,5.0
index_2639,5.0
index_2640,1.0
index_2641,1.0
index_2642,5.0
index_2643,5.0
index_2644,1.0
index_2645,5.0
index_2646,5.0
index_2647,1.0
index_2648,5.0
index_2649,5.0
index_2650,5.0
index_2651,5.0
index_2652,5.0
index_2653,5.0
index_2654,1.0
index_2655,5.0
index_2656,5.0
index_2657,1.0
index_2658,5.0
index_2659,1.0
index_2660,5.0
index_2661,1.0
index_2662,5.0
index_2663,1.0
index_2664,5.0
index_2665,1.0
index_2666,1.0
index_2667,5.0
index_2668,1.0
index_2669,5.0
index_2670,1.0
index_2671,5.0
index_2672,1.0
index_2673,5.0
index_2674,1.0
index_2675,5.0
index_2676,5.0
index_2677,5.0
index_2678,5.0
index_2679,1.0
index_2680,1.0
index_2681,5.0
index_2682,5.0
index_2683,1.0
index_2684,1.0
index_2685,5.0
index_2686,5.0
index_2687,1.0
index_2688,1.0
index_2689,5.0
index_2690,1.0
index_2691,5.0
index_2692,5.0
index_2693,5.0
index_2694,5.0
index_2695,1.0
index_2696,5.0
index_2697,1.0
index_2698,5.0
index_2699,5.0
index_2700,5.0
index_2701,5.0
index_2702,5.0
index_2703,1.0
index_2704,5.0
index_2705,1.0
index_2706,5.0
index_2707,5.0
index_2708,1.0
index_2709,5.0
index_2710,5.0
index_2711,5.0
index_2712,1.0
index_2713,5.0
index_2714,5.0
index_2715,1.0
index_2716,1.0
index_2717,5.0
index_2718,5.0
index_2719,5.0
index_2720,1.0
index_2721,1.0
index_2722,5.0
index_2723,1.0
index_2724,5.0
index_2725,1.0
index_2726,1.0
index_2727,5.0
index_2728,5.0
index_2729,5.0
index_2730,1.0
index_2731,5.0
index_2732,1.0
index_2733,5.0
index_2734,1.0
index_2735,1.0
index_2736,5.0
index_2737,5.0
index_2738,1.0
index_2739,5.0
index_2740,5.0
index_2741,1.0
index_2742,5.0
index_2743,1.0
index_2744,1.0
index_2745,1.0
index_2746,1.0
index_2747,1.0
index_2748,5.0
index_2749,5.0
index_2750,5.0
index_2751,1.0
index_2752,1.0
index_2753,5.0
index_2754,1.0
index_2755,5.0
index_2756,5.0
index_2757,5.0
index_2758,1.0
index_2759,5.0
index_2760,1.0
index_2761,5.0
index_2762,1.0
index_2763,5.0
index_2764,5.0
index_2765,1.0
index_2766,5.0
index_2767,1.0
index_2768,5.0
index_2769,5.0
index_2770,5.0
index_2771,1.0
index_2772,1.0
index_2773,1.0
index_2774,1.0
index_2775,1.0
index_2776,1.0
index_2777,5.0
index_2778,5.0
index_2779,1.0
index_2780,1.0
index_2781,5.0
index_2782,1.0
index_2783,5.0
index_2784,1.0
index_2785,5.0
index_2786,5.0
index_2787,1.0
index_2788,5.0
index_2789,1.0
index_2790,5.0
index_2791,5.0
index_2792,1.0
index_2793,5.0
index_2794,1.0
index_2795,1.0
index_2796,1.0
index_2797,5.0
index_2798,1.0
index_2799,5.0
index_2800,5.0
index_2801,1.0
index_2802,1.0
index_2803,5.0
index_2804,1.0
index_2805,1.0
index_2806,5.0
index_2807,1.0
index_2808,1.0
index_2809,5.0
index_2810,1.0
index_2811,1.0
index_2812,5.0
index_2813,5.0
index_2814,5.0
index_2815,1.0
index_2816,1.0
index_2817,5.0
index_2818,5.0
index_2819,5.0
index_2820,1.0
index_2821,5.0
index_2822,1.0
index_2823,5.0
index_2824,5.0
index_2825,1.0
index_2826,5.0
index_2827,5.0
index_2828,5.0
index_2829,5.0
index_2830,5.0
index_2831,5.0
index_2832,5.0
index_2833,5.0
index_2834,5.0
index_2835,5.0
index_2836,1.0
index_2837,1.0
index_2838,5.0
index_2839,1.0
index_2840,5.0
index_2841,5.0
index_2842,5.0
index_2843,5.0
index_2844,5.0
index_2845,1.0
index_2846,5.0
index_2847,1.0
index_2848,1.0
index_2849,5.0
index_2850,5.0
index_2851,5.0
index_2852,1.0
index_2853,5.0
index_2854,5.0
index_2855,5.0
index_2856,1.0
index_2857,5.0
index_2858,1.0
index_2859,5.0
index_2860,5.0
index_2861,1.0
index_2862,5.0
index_2863,1.0
index_2864,1.0
index_2865,5.0
index_2866,5.0
index_2867,5.0
index_2868,1.0
index_2869,5.0
index_2870,5.0
index_2871,5.0
index_2872,1.0
index_2873,1.0
index_2874,1.0
index_2875,1.0
index_2876,1.0
index_2877,5.0
index_2878,1.0
index_2879,1.0
index_2880,5.0
index_2881,1.0
index_2882,5.0
index_2883,1.0
index_2884,1.0
index_2885,5.0
index_2886,5.0
index_2887,5.0
index_2888,1.0
index_2889,1.0
index_2890,5.0
index_2891,5.0
index_2892,1.0
index_2893,5.0
index_2894,1.0
index_2895,1.0
index_2896,5.0
index_2897,5.0
index_2898,5.0
index_2899,5.0
index_2900,5.0
index_2901,1.0
index_2902,1.0
index_2903,5.0
index_2904,5.0
index_2905,5.0
index_2906,5.0
index_2907,1.0
index_2908,1.0
index_2909,5.0
index_2910,1.0
index_2911,1.0
index_2912,1.0
index_2913,1.0
index_2914,5.0
index_2915,5.0
index_2916,5.0
index_2917,1.0
index_2918,1.0
index_2919,1.0
index_2920,1.0
index_2921,5.0
index_2922,5.0
index_2923,5.0
index_2924,5.0
index_2925,5.0
index_2926,5.0
index_2927,5.0
index_2928,5.0
index_2929,5.0
index_2930,5.0
index_2931,5.0
index_2932,5.0
index_2933,5.0
index_2934,5.0
index_2935,5.0
index_2936,5.0
index_2937,5.0
index_2938,1.0
index_2939,5.0
index_2940,5.0
index_2941,5.0
index_2942,1.0
index_2943,1.0
index_2944,1.0
index_2945,5.0
index_2946,5.0
index_2947,5.0
index_2948,5.0
index_2949,1.0
index_2950,5.0
index_2951,1.0
index_2952,5.0
index_2953,5.0
index_2954,5.0
index_2955,5.0
index_2956,5.0
index_2957,1.0
index_2958,1.0
index_2959,1.0
index_2960,5.0
index_2961,1.0
index_2962,5.0
index_2963,5.0
index_2964,5.0
index_2965,5.0
index_2966,5.0
index_2967,5.0
index_2968,5.0
index_2969,5.0
index_2970,5.0
index_2971,1.0
index_2972,5.0
index_2973,1.0
index_2974,5.0
index_2975,5.0
index_2976,1.0
index_2977,1.0
index_2978,5.0
index_2979,5.0
index_2980,1.0
index_2981,1.0
index_2982,5.0
index_2983,1.0
index_2984,1.0
index_2985,1.0
index_2986,5.0
index_2987,5.0
index_2988,5.0
index_2989,5.0
index_2990,1.0
index_2991,1.0
index_2992,1.0
index_2993,1.0
index_2994,5.0
index_2995,5.0
index_2996,5.0
index_2997,5.0
index_2998,1.0
index_2999,1.0
index_3000,1.0
index_3001,1.0
index_3002,5.0
index_3003,5.0
index_3004,5.0
index_3005,5.0
index_3006,1.0
index_3007,5.0
index_3008,5.0
index_3009,5.0
index_3010,1.0
index_3011,1.0
index_3012,1.0
index_3013,1.0
index_3014,5.0
index_3015,1.0
index_3016,5.0
index_3017,1.0
index_3018,1.0
index_3019,5.0
index_3020,5.0
index_3021,5.0
index_3022,5.0
index_3023,1.0
index_3024,1.0
index_3025,5.0
index_3026,1.0
index_3027,1.0
index_3028,1.0
index_3029,5.0
index_3030,1.0
index_3031,1.0
index_3032,1.0
index_3033,5.0
index_3034,1.0
index_3035,1.0
index_3036,1.0
index_3037,5.0
index_3038,1.0
index_3039,5.0
index_3040,5.0
index_3041,5.0
index_3042,1.0
index_3043,5.0
index_3044,1.0
index_3045,5.0
index_3046,1.0
index_3047,5.0
index_3048,5.0
index_3049,5.0
index_3050,1.0
index_3051,5.0
index_3052,1.0
index_3053,5.0
index_3054,5.0
index_3055,1.0
index_3056,5.0
index_3057,5.0
index_3058,1.0
index_3059,5.0
index_3060,1.0
index_3061,5.0
index_3062,5.0
index_3063,5.0
index_3064,1.0
index_3065,5.0
index_3066,5.0
index_3067,5.0
index_3068,1.0
index_3069,5.0
index_3070,1.0
index_3071,1.0
index_3072,1.0
index_3073,1.0
